creator,title,link,pubDate,author,content:encoded,content:encodedSnippet,enclosure.url,enclosure.length,enclosure.type,content,contentSnippet,guid,isoDate,itunes.author,itunes.summary,itunes.explicit,itunes.duration,itunes.episode,itunes.keywords,itunes.episodeType,itunes.image
Bronson Walker,Sound Treating a Small Podcasting Space | <3 #98 GEMINI,https://share.transistor.fm/s/d4708a68,"Mon, 21 Apr 2025 05:00:00 -0400",Bronson Walker,"
        <p>We discuss transforming a corner of my small workshop into an acoustically ideal podcasting space </p>
      ",We discuss transforming a corner of my small workshop into an acoustically ideal podcasting space,https://media.transistor.fm/d4708a68/53af414c.mp3,43760503,audio/mpeg,"
        <p>We discuss transforming a corner of my small workshop into an acoustically ideal podcasting space </p>
      ",We discuss transforming a corner of my small workshop into an acoustically ideal podcasting space,83140aeb-7272-491d-beef-62ddaf6545e1,2025-04-21T09:00:00.000Z,Bronson Walker,"
        <p>We discuss transforming a corner of my small workshop into an acoustically ideal podcasting space </p>
      ",No,2731,98,"AI, chatgpt, gemini, meta, LLM, grok",full,https://img.transistor.fm/3PBg3qpC7iJlgg2-g1EKrfGtVJSByK6Vg-WGJFBLyP0/rs:fill:0:0:1/w:1400/h:1400/q:60/mb:500000/aHR0cHM6Ly9pbWct/dXBsb2FkLXByb2R1/Y3Rpb24udHJhbnNp/c3Rvci5mbS84OTll/YmU0NjZlNDYyNzIw/Mzk3NTFhOTAyMWI2/NGYyMi5wbmc.jpg
Bronson Walker,Fun RenFaire Outfit Brainstorm | <3 #97 GEMINI,https://share.transistor.fm/s/e4972392,"Fri, 18 Apr 2025 05:01:00 -0400",Bronson Walker,"
        <p>Love episodes like this. Gemini comes straight out the gate with a clever idea that showcases its ability to be creative and we fly along from there keeping in mind practical details such as time &amp; 💰constraints. </p>
      ",Love episodes like this. Gemini comes straight out the gate with a clever idea that showcases its ability to be creative and we fly along from there keeping in mind practical details such as time & 💰constraints.,https://media.transistor.fm/e4972392/a7c40583.mp3,33696222,audio/mpeg,"
        <p>Love episodes like this. Gemini comes straight out the gate with a clever idea that showcases its ability to be creative and we fly along from there keeping in mind practical details such as time &amp; 💰constraints. </p>
      ",Love episodes like this. Gemini comes straight out the gate with a clever idea that showcases its ability to be creative and we fly along from there keeping in mind practical details such as time & 💰constraints.,178d7af0-5ee3-4e25-906e-c905a9a8ba28,2025-04-18T09:01:00.000Z,Bronson Walker,"
        <p>Love episodes like this. Gemini comes straight out the gate with a clever idea that showcases its ability to be creative and we fly along from there keeping in mind practical details such as time &amp; 💰constraints. </p>
      ",No,2101,97,"renaissance festival, renfaire, ren fair, outfit, costume, dress-up, medieval",full,https://img.transistor.fm/_6kGitvkU4-kPoYw7v7cGNZqx5O4xMlTA2re9UgLbnU/rs:fill:0:0:1/w:1400/h:1400/q:60/mb:500000/aHR0cHM6Ly9pbWct/dXBsb2FkLXByb2R1/Y3Rpb24udHJhbnNp/c3Rvci5mbS9iNWI4/MGYxZmNiY2JhZjg0/MDZmZjJjNzY1NjVj/MDViNy5wbmc.jpg
Bronson Walker,RSS is Confusing | <3 #96 GEMINI,https://share.transistor.fm/s/cc25d5d8,"Fri, 18 Apr 2025 05:00:00 -0400",Bronson Walker,"
        <p>I do my best to understand how RSS feeds work for blogs and podcasts</p>
      ",I do my best to understand how RSS feeds work for blogs and podcasts,https://media.transistor.fm/cc25d5d8/26b93205.mp3,25043199,audio/mpeg,"
        <p>I do my best to understand how RSS feeds work for blogs and podcasts</p>
      ",I do my best to understand how RSS feeds work for blogs and podcasts,1dafc9c9-38d0-42c7-af34-2a1d143dba41,2025-04-18T09:00:00.000Z,Bronson Walker,"
        <p>I do my best to understand how RSS feeds work for blogs and podcasts</p>
      ",No,1561,96,"rss, podcasting, podcast hosting, podcast hosts",full,https://img.transistor.fm/fAf_SknYsrdCRnQUzUoJEaxoTu0-SLjPOn0IRm3-OLM/rs:fill:0:0:1/w:1400/h:1400/q:60/mb:500000/aHR0cHM6Ly9pbWct/dXBsb2FkLXByb2R1/Y3Rpb24udHJhbnNp/c3Rvci5mbS80NjVm/NWFjYmNhMzY0N2E2/MWZmZTE4OTc3NzA5/MWE1YS5wbmc.jpg
Bronson Walker,The US Semiconductor Market if China Absorbed Taiwan | <3 #95 GEMINI,https://share.transistor.fm/s/12ea020e,"Wed, 16 Apr 2025 05:00:00 -0400",Bronson Walker,"
        <p>We learn what semiconductors are, how they're built, why a tiny country like Taiwan produces 50% of global supply, and how the ""One China"" aspiration could affect the US. </p>
      ","We learn what semiconductors are, how they're built, why a tiny country like Taiwan produces 50% of global supply, and how the ""One China"" aspiration could affect the US.",https://media.transistor.fm/12ea020e/fe5d7f7b.mp3,52678696,audio/mpeg,"
        <p>We learn what semiconductors are, how they're built, why a tiny country like Taiwan produces 50% of global supply, and how the ""One China"" aspiration could affect the US. </p>
      ","We learn what semiconductors are, how they're built, why a tiny country like Taiwan produces 50% of global supply, and how the ""One China"" aspiration could affect the US.",4cf85810-aaf8-4e0a-ba56-e8aed1b72abb,2025-04-16T09:00:00.000Z,Bronson Walker,"
        <p>We learn what semiconductors are, how they're built, why a tiny country like Taiwan produces 50% of global supply, and how the ""One China"" aspiration could affect the US. </p>
      ",No,3288,95,"semiconductors, taiwan, tsmc, china, one china, fabs, electronics",full,
Bronson Walker,John Cena tells us what Asia was up to in WWI | <3 #94 META,https://share.transistor.fm/s/78d9d25d,"Tue, 15 Apr 2025 05:00:00 -0400",Bronson Walker,"
        <p>How WWI reshaped East Asia and the Middle East but not India. </p>
      ",How WWI reshaped East Asia and the Middle East but not India.,https://media.transistor.fm/78d9d25d/16696c57.mp3,45860101,audio/mpeg,"
        <p>How WWI reshaped East Asia and the Middle East but not India. </p>
      ",How WWI reshaped East Asia and the Middle East but not India.,6e8a51a1-963d-4c51-8567-c91193b5dc92,2025-04-15T09:00:00.000Z,Bronson Walker,"
        <p>How WWI reshaped East Asia and the Middle East but not India. </p>
      ",No,2862,94,"meta, wwi, history, asia",full,
Bronson Walker,"Shen Yun & The ""Cult"" China Banned | <3 #93 GEMINI",https://share.transistor.fm/s/58c83586,"Mon, 14 Apr 2025 05:00:00 -0400",Bronson Walker,"
        <p>We get the low-down on the Shen Yun Performing Arts group and the banned organization behind it, Falun Gong. </p>
      ","We get the low-down on the Shen Yun Performing Arts group and the banned organization behind it, Falun Gong.",https://media.transistor.fm/58c83586/e3339c0d.mp3,62863508,audio/mpeg,"
        <p>We get the low-down on the Shen Yun Performing Arts group and the banned organization behind it, Falun Gong. </p>
      ","We get the low-down on the Shen Yun Performing Arts group and the banned organization behind it, Falun Gong.",4bc8e94e-9a15-418f-8854-3c96c113e142,2025-04-14T09:00:00.000Z,Bronson Walker,"
        <p>We get the low-down on the Shen Yun Performing Arts group and the banned organization behind it, Falun Gong. </p>
      ",No,3924,93,"Shen Yun, Falun Gong, Cults",full,
Bronson Walker,"Fictional Crime, Violence & Other Ethically Questionable Behaviors | <3 #92 GEMINI",https://share.transistor.fm/s/ac88f7a9,"Sun, 13 Apr 2025 19:00:57 -0400",Bronson Walker,"
        <p>We do our best to write a story where a woman holds up a convenience store at gunpoint. </p>
      ",We do our best to write a story where a woman holds up a convenience store at gunpoint.,https://media.transistor.fm/ac88f7a9/e94261f8.mp3,44670194,audio/mpeg,"
        <p>We do our best to write a story where a woman holds up a convenience store at gunpoint. </p>
      ",We do our best to write a story where a woman holds up a convenience store at gunpoint.,495ec44e-eda2-4acb-a221-1365c4de6e8f,2025-04-13T23:00:57.000Z,Bronson Walker,"
        <p>We do our best to write a story where a woman holds up a convenience store at gunpoint. </p>
      ",Yes,2787,92,censorship,full,
Bronson Walker,A Touch of Vandalism on the Road to ATL | <3 #91 GEMINI,https://share.transistor.fm/s/4981bd00,"Thu, 27 Mar 2025 05:00:00 -0400",Bronson Walker,"
        <p>We take a fun trip from Austin to Atlanta and stay an extra night in Montgomery for some light defacing of public property. </p>
      ",We take a fun trip from Austin to Atlanta and stay an extra night in Montgomery for some light defacing of public property.,https://media.transistor.fm/4981bd00/3ff9c94b.mp3,41020967,audio/mpeg,"
        <p>We take a fun trip from Austin to Atlanta and stay an extra night in Montgomery for some light defacing of public property. </p>
      ",We take a fun trip from Austin to Atlanta and stay an extra night in Montgomery for some light defacing of public property.,d6983364-6c5c-41c9-81ed-6af04e653a7d,2025-03-27T09:00:00.000Z,Bronson Walker,"
        <p>We take a fun trip from Austin to Atlanta and stay an extra night in Montgomery for some light defacing of public property. </p>
      ",Yes,2559,91,"AI, chatgpt, gemini, meta, LLM, grok",full,
Bronson Walker,This Is Your AI On Drugs | <3 #90 GEMINI,https://share.transistor.fm/s/dfd6745b,"Thu, 27 Mar 2025 04:00:00 -0400",Bronson Walker,"
        <p>We learn about LSD, Magic Mushrooms, Mescaline, DMT &amp; Ayahuasca and then we go on a simulated mushroom trip through the NYC Metropolitan Museum of Art... a delightful side of Gemini I've rarely seen.</p>
      ","We learn about LSD, Magic Mushrooms, Mescaline, DMT & Ayahuasca and then we go on a simulated mushroom trip through the NYC Metropolitan Museum of Art... a delightful side of Gemini I've rarely seen.",https://media.transistor.fm/dfd6745b/9ff85ca0.mp3,176180119,audio/mpeg,"
        <p>We learn about LSD, Magic Mushrooms, Mescaline, DMT &amp; Ayahuasca and then we go on a simulated mushroom trip through the NYC Metropolitan Museum of Art... a delightful side of Gemini I've rarely seen.</p>
      ","We learn about LSD, Magic Mushrooms, Mescaline, DMT & Ayahuasca and then we go on a simulated mushroom trip through the NYC Metropolitan Museum of Art... a delightful side of Gemini I've rarely seen.",e046bcdd-b9a4-4889-89e0-fd78928fa3b2,2025-03-27T08:00:00.000Z,Bronson Walker,"
        <p>We learn about LSD, Magic Mushrooms, Mescaline, DMT &amp; Ayahuasca and then we go on a simulated mushroom trip through the NYC Metropolitan Museum of Art... a delightful side of Gemini I've rarely seen.</p>
      ",Yes,5503,90,"psychedelics and brain chemistry, LSD vs psilocybin, ayahuasca experience, DMT and entities, serotonin and perception, history of psychedelics, default mode network, psychedelic trip reports, science of hallucinations, magic mushrooms and healing",full,
Bronson Walker,Just a Bit of Meandering Conversation | <3 #89 GEMINI ,https://share.transistor.fm/s/d493e51f,"Mon, 24 Mar 2025 05:00:00 -0400",Bronson Walker,"
        <p>Be warned, it's not the most riveting episode. Very experimental. You can tell Gemini has been programmed to serve the wants of a user. It excels when given a direction but still really struggles to have a balanced conversation and often reverts to leading the user into re-prompting it. I'd love to find a way to break it out of this pattern. Today was not that day though.</p>
      ","Be warned, it's not the most riveting episode. Very experimental. You can tell Gemini has been programmed to serve the wants of a user. It excels when given a direction but still really struggles to have a balanced conversation and often reverts to leading the user into re-prompting it. I'd love to find a way to break it out of this pattern. Today was not that day though.",https://media.transistor.fm/d493e51f/18572e30.mp3,45590512,audio/mpeg,"
        <p>Be warned, it's not the most riveting episode. Very experimental. You can tell Gemini has been programmed to serve the wants of a user. It excels when given a direction but still really struggles to have a balanced conversation and often reverts to leading the user into re-prompting it. I'd love to find a way to break it out of this pattern. Today was not that day though.</p>
      ","Be warned, it's not the most riveting episode. Very experimental. You can tell Gemini has been programmed to serve the wants of a user. It excels when given a direction but still really struggles to have a balanced conversation and often reverts to leading the user into re-prompting it. I'd love to find a way to break it out of this pattern. Today was not that day though.",48c197e7-5761-4060-bc8a-fb5bf3e7c13a,2025-03-24T09:00:00.000Z,Bronson Walker,"
        <p>Be warned, it's not the most riveting episode. Very experimental. You can tell Gemini has been programmed to serve the wants of a user. It excels when given a direction but still really struggles to have a balanced conversation and often reverts to leading the user into re-prompting it. I'd love to find a way to break it out of this pattern. Today was not that day though.</p>
      ",Yes,2845,89,"AI, chatgpt, gemini, meta, LLM, grok",full,
Bronson Walker,Who is Satoshi Nakamoto? | <3 #88 GEMINI,https://share.transistor.fm/s/81e0c098,"Sun, 23 Mar 2025 05:00:00 -0400",Bronson Walker,"
        <p>We investigate the identity of the mysterious founder (or founders) of Bitcoin. </p>
      ",We investigate the identity of the mysterious founder (or founders) of Bitcoin.,https://media.transistor.fm/81e0c098/974945de.mp3,44194097,audio/mpeg,"
        <p>We investigate the identity of the mysterious founder (or founders) of Bitcoin. </p>
      ",We investigate the identity of the mysterious founder (or founders) of Bitcoin.,25b6c685-309f-4cfa-9eb5-aecc87343f74,2025-03-23T09:00:00.000Z,Bronson Walker,"
        <p>We investigate the identity of the mysterious founder (or founders) of Bitcoin. </p>
      ",No,2757,88,"AI, chatgpt, gemini, meta, LLM, grok",full,
Bronson Walker,"Confronting Health Anxiety: Hypochondria, Cancer and Internet Rabbit Holes | <3 #87 GEMINI ",https://share.transistor.fm/s/b87d4d01,"Fri, 21 Mar 2025 05:00:00 -0400",Bronson Walker,"
        <p>When I wanted to overcome my fear of spiders, I learned deeply about them, especially how to identify the dangerous ones. Here, we take the same approach for cancer. </p>
      ","When I wanted to overcome my fear of spiders, I learned deeply about them, especially how to identify the dangerous ones. Here, we take the same approach for cancer.",https://media.transistor.fm/b87d4d01/8e83f9a3.mp3,73133224,audio/mpeg,"
        <p>When I wanted to overcome my fear of spiders, I learned deeply about them, especially how to identify the dangerous ones. Here, we take the same approach for cancer. </p>
      ","When I wanted to overcome my fear of spiders, I learned deeply about them, especially how to identify the dangerous ones. Here, we take the same approach for cancer.",ebed9dfc-7e07-4ec8-8c96-c09af14c7c85,2025-03-21T09:00:00.000Z,Bronson Walker,"
        <p>When I wanted to overcome my fear of spiders, I learned deeply about them, especially how to identify the dangerous ones. Here, we take the same approach for cancer. </p>
      ",Yes,4566,87,"AI, chatgpt, gemini, meta, LLM, grok",full,
Bronson Walker,Sound Design: The Many Mics and How to Use Them | <3 #86 GEMINI,https://share.transistor.fm/s/44c2b05b,"Thu, 20 Mar 2025 05:00:00 -0400",Bronson Walker,"
        <p>We learn about all the many different mic types and worked through how to potentially upgrade our current setup. </p>
      ",We learn about all the many different mic types and worked through how to potentially upgrade our current setup.,https://media.transistor.fm/44c2b05b/2fd0d861.mp3,47424108,audio/mpeg,"
        <p>We learn about all the many different mic types and worked through how to potentially upgrade our current setup. </p>
      ",We learn about all the many different mic types and worked through how to potentially upgrade our current setup.,4e7ce8c6-d9ed-4526-8a13-9f55d66e28d3,2025-03-20T09:00:00.000Z,Bronson Walker,"
        <p>We learn about all the many different mic types and worked through how to potentially upgrade our current setup. </p>
      ",No,2959,86,"AI, chatgpt, gemini, meta, LLM, grok",full,
